,SessionId,ItemId,Time,Reward
1626683,7387,1160,1374192000,1.0
727533,9992,8390,1374192000,1.0
1114924,7078,8440,1374192000,1.0
1508962,645,3725,1374192000,1.0
1871463,13056,4197,1374192000,1.0
1803432,20108,11954,1374192000,1.0
1537712,10536,6054,1374192000,1.0
59696,7201,8976,1374192000,1.0
857030,14707,10625,1374192000,1.0
654797,16961,5669,1374192000,1.0
201449,12657,807,1374192000,1.0
1679677,5240,8999,1374192000,1.0
1687853,3298,519,1374192000,1.0
1509149,5240,198,1374192000,1.0
582493,8565,8222,1374192000,1.0
1079708,3658,4404,1374192000,1.0
590955,11334,6814,1374192000,1.0
79189,3488,11627,1374192000,1.0
771833,3745,8773,1374192000,1.0
1437224,12657,408,1374192000,1.0
1832919,14569,1557,1374192000,1.0
1197111,20108,5096,1374192000,1.0
1426416,13056,4517,1374192000,1.0
1420848,11644,4841,1374192000,1.0
576553,1308,6131,1374192000,1.0
1388532,10736,9891,1374192000,1.0
1509921,645,198,1374192000,1.0
1382196,21258,3484,1374192000,1.0
53886,16954,5529,1374192000,1.0
612202,2047,8022,1374192000,1.0
1538082,16954,11855,1374192000,1.0
1069406,4983,6812,1374192000,1.0
1697894,8613,5631,1374192000,1.0
1609968,6025,7811,1374192000,1.0
1832940,12774,1557,1374192000,1.0
55933,6811,2868,1374192000,1.0
984495,16546,9056,1374192000,1.0
372319,6598,10514,1374192000,1.0
446402,20108,4218,1374192000,1.0
648630,15284,7083,1374192000,1.0
1175150,6006,3343,1374192000,1.0
51020,4610,10281,1374192000,1.0
1721127,5240,3571,1374192000,1.0
976754,2047,6713,1374192000,1.0
779167,5517,6020,1374192000,1.0
788936,4951,8899,1374192000,1.0
524821,11954,8853,1374192000,1.0
584726,15804,10276,1374192000,1.0
636690,11334,4023,1374192000,1.0
992166,9992,11957,1374192000,1.0
1497635,8565,6217,1374192000,1.0
46877,18736,9953,1374192000,1.0
233738,19631,11917,1374192000,1.0
1635595,645,7473,1374192000,1.0
241643,9639,2829,1374192000,1.0
1585763,823,6701,1374192000,1.0
262099,3359,8482,1374192000,1.0
365124,19162,8583,1374192000,1.0
1878869,15186,6204,1374192000,1.0
1720899,14181,9163,1374192000,1.0
372554,3745,11786,1374192000,1.0
923008,15804,7921,1374192000,1.0
1686419,20587,5922,1374192000,1.0
1372286,1965,2749,1374192000,1.0
1266971,12145,11494,1374192000,1.0
1474831,12597,8553,1374192000,1.0
706496,690,10931,1374192000,1.0
1527937,4010,5726,1374192000,1.0
1367582,7779,10048,1374192000,1.0
705549,16954,10867,1374192000,1.0
631040,14476,7099,1374192000,1.0
1232548,18968,3151,1374192000,1.0
871406,14188,2903,1374192000,1.0
40102,15572,4435,1374192000,1.0
1890087,2147,1686,1374192000,1.0
1321798,2047,206,1374192000,1.0
379179,10880,11325,1374192000,1.0
1699709,5240,2638,1374192000,1.0
1799234,6659,3651,1374192000,1.0
695524,20108,1666,1374192000,1.0
1633274,4010,6088,1374192000,1.0
83809,19119,10106,1374192000,1.0
40749,11334,8505,1374192000,1.0
1874873,6659,4914,1374192000,1.0
1737961,1247,3896,1374192000,1.0
1293450,17928,5125,1374192000,1.0
1368316,20656,546,1374192000,1.0
1808511,21985,5538,1374192000,1.0
1207533,10880,5457,1374192000,1.0
401346,16500,8093,1374192000,1.0
790615,9957,10124,1374192000,1.0
783599,1275,7653,1374192000,1.0
934507,12657,9508,1374192000,1.0
1674956,2147,10811,1374192000,1.0
1541542,19212,11631,1374192000,1.0
1116987,9957,6902,1374192000,1.0
1216943,8620,5054,1374192000,1.0
1233040,21935,6,1374192000,1.0
1296539,1308,4310,1374192000,1.0
1370913,1308,7148,1374192000,1.0
310178,11334,8768,1374192000,1.0
542498,8117,7279,1374192000,1.0
1370896,1308,8579,1374192000,1.0
1633182,692,6088,1374192000,1.0
350971,4610,11278,1374192000,1.0
224453,21286,1505,1374192000,1.0
1318096,20108,8368,1374192000,1.0
1318109,20108,1536,1374192000,1.0
1489027,6460,7401,1374192000,1.0
677108,7124,2665,1374192000,1.0
696287,11334,9185,1374192000,1.0
707140,4610,4326,1374192000,1.0
494498,20961,3458,1374192000,1.0
1217076,8847,5054,1374192000,1.0
179006,11813,4405,1374192000,1.0
849625,6811,4369,1374192000,1.0
1005120,5315,2762,1374192000,1.0
890914,8620,1105,1374192000,1.0
229640,19969,7203,1374192000,1.0
1517584,4610,4110,1374192000,1.0
475332,20656,11215,1374192000,1.0
1366403,4010,11593,1374192000,1.0
1200642,2047,3539,1374192000,1.0
589904,9831,406,1374192000,1.0
1905824,6659,190,1374192000,1.0
1517967,9981,11007,1374192000,1.0
1749793,3167,7064,1374192000,1.0
1726077,3359,339,1374192000,1.0
830999,11954,6461,1374192000,1.0
244798,1308,8632,1374192000,1.0
1759480,1275,609,1374192000,1.0
908558,9992,2590,1374192000,1.0
960785,3745,4630,1374192000,1.0
1328573,17573,4340,1374192000,1.0
1380405,7114,8549,1374192000,1.0
1490076,5240,658,1374192000,1.0
1906604,3643,7395,1374192000,1.0
1593489,1308,7579,1374192000,1.0
1857937,9728,612,1374192000,1.0
1530180,12834,12003,1374192000,1.0
1213887,9957,9463,1374192000,1.0
681472,19983,2347,1374192000,1.0
1240728,2137,11891,1374192000,1.0
1246381,20108,9352,1374192000,1.0
554549,1308,356,1374192000,1.0
1491580,22116,2020,1374192000,1.0
1470493,3167,10269,1374192000,1.0
1875798,2123,5927,1374192000,1.0
1487373,10880,8268,1374192000,1.0
1279360,4010,8911,1374192000,1.0
1567940,4010,9214,1374192000,1.0
1700873,9607,2299,1374192000,1.0
1807608,6659,11659,1374192000,1.0
1313200,1447,5841,1374192000,1.0
982234,9957,1432,1374192000,1.0
1535662,15804,6651,1374192000,1.0
1684925,15110,6301,1374192000,1.0
362175,20108,9411,1374192000,1.0
992189,12515,11957,1374192000,1.0
1571343,22345,10214,1374192000,1.0
1018125,12682,9442,1374192000,1.0
1617851,2070,499,1374192000,1.0
1763506,645,2588,1374192000,1.0
1521781,13056,2201,1374192000,1.0
822730,9831,4169,1374192000,1.0
263415,18780,6773,1374192000,1.0
1906858,18264,7439,1374192000,1.0
1613885,5105,3656,1374192000,1.0
1530844,17798,3558,1374192000,1.0
1487783,3167,5774,1374192000,1.0
1278820,5240,8911,1374192000,1.0
891248,6659,1105,1374192000,1.0
362621,6851,3202,1374192000,1.0
1198631,1692,9461,1374192000,1.0
1457774,3167,8941,1374192000,1.0
94303,15284,8381,1374192000,1.0
45938,17468,1449,1374192000,1.0
1295345,9992,5636,1374192000,1.0
1311725,20108,6535,1374192000,1.0
1732363,3007,9690,1374192000,1.0
1195640,19983,5268,1374192000,1.0
1571702,15572,11373,1374192000,1.0
1718216,21980,7015,1374192000,1.0
1698465,5240,11743,1374192000,1.0
1571745,1308,10338,1374192000,1.0
931160,4610,11142,1374192000,1.0
1207757,972,8910,1374278400,1.0
1241814,7940,2844,1374278400,1.0
1292807,10701,8758,1374278400,1.0
1775401,9282,7295,1374278400,1.0
269176,4191,7310,1374278400,1.0
118103,18412,10195,1374278400,1.0
1280347,7911,8911,1374278400,1.0
590860,4918,6814,1374278400,1.0
1298025,8032,5256,1374278400,1.0
1802671,19092,6225,1374278400,1.0
806102,4191,7640,1374278400,1.0
889290,5760,11918,1374278400,1.0
1845248,2452,6062,1374278400,1.0
1041975,19856,11319,1374278400,1.0
1260204,4193,10448,1374278400,1.0
1209527,21175,2454,1374278400,1.0
889027,2665,7790,1374278400,1.0
140217,8639,8335,1374278400,1.0
1698304,21793,5631,1374278400,1.0
1244981,9839,6778,1374278400,1.0
1277356,15307,10247,1374278400,1.0
1702521,2452,10558,1374278400,1.0
1845638,2452,8928,1374278400,1.0
1235526,19663,11856,1374278400,1.0
128414,14939,11974,1374278400,1.0
1702089,18412,2848,1374278400,1.0
1751994,16039,2409,1374278400,1.0
889126,14012,7510,1374278400,1.0
169438,7911,11519,1374278400,1.0
1755494,339,6808,1374278400,1.0
1709133,8032,5875,1374278400,1.0
395683,9839,6025,1374278400,1.0
834360,5524,7955,1374278400,1.0
1279981,1649,8911,1374278400,1.0
1025648,10127,10923,1374278400,1.0
398184,9679,5758,1374278400,1.0
142569,8233,61,1374278400,1.0
380787,1649,1420,1374278400,1.0
1220701,2863,11101,1374278400,1.0
1217590,9839,11993,1374278400,1.0
974807,10127,7520,1374278400,1.0
683292,101,125,1374278400,1.0
1823163,1353,11567,1374278400,1.0
494136,14583,3458,1374278400,1.0
1373165,13124,2254,1374278400,1.0
42606,14414,1203,1374278400,1.0
635012,19581,9237,1374278400,1.0
1489035,9282,7401,1374278400,1.0
1371889,4681,2154,1374278400,1.0
611452,11303,7105,1374278400,1.0
1371826,8032,10632,1374278400,1.0
1485738,18712,7311,1374278400,1.0
239807,4918,11740,1374278400,1.0
1490883,1649,658,1374278400,1.0
1116574,19663,1745,1374278400,1.0
1560356,4563,10754,1374278400,1.0
438698,21743,10760,1374278400,1.0
1116350,8032,5417,1374278400,1.0
1498174,8032,8649,1374278400,1.0
92147,10234,9135,1374278400,1.0
1632066,3768,7081,1374278400,1.0
182650,12458,7169,1374278400,1.0
494068,10130,3458,1374278400,1.0
1089262,8639,11781,1374278400,1.0
1173887,9929,5800,1374278400,1.0
1173814,12209,9330,1374278400,1.0
254244,1731,11289,1374278400,1.0
908927,20559,2590,1374278400,1.0
730242,19856,1568,1374278400,1.0
1316589,10701,11070,1374278400,1.0
1814898,3643,1120,1374278400,1.0
1126970,21399,7740,1374278400,1.0
1126499,10130,4230,1374278400,1.0
534129,10188,5469,1374278400,1.0
1829645,4818,2366,1374278400,1.0
554774,10130,9552,1374278400,1.0
51892,21685,5652,1374278400,1.0
969844,14939,11441,1374278400,1.0
1125018,21985,10291,1374278400,1.0
726369,19856,9443,1374278400,1.0
51426,18412,10281,1374278400,1.0
1382073,1649,3484,1374278400,1.0
773890,7133,9787,1374278400,1.0
48543,8233,3634,1374278400,1.0
577384,9679,2151,1374278400,1.0
1063579,15831,9151,1374278400,1.0
909331,19092,7616,1374278400,1.0
1842428,8032,8595,1374278400,1.0
1380705,21743,5386,1374278400,1.0
947425,9929,4602,1374278400,1.0
1801082,14583,2419,1374278400,1.0
1582831,9679,476,1374278400,1.0
1557193,20710,11637,1374278400,1.0
1328140,14584,7791,1374278400,1.0
842321,15969,1933,1374278400,1.0
1767549,1649,5961,1374278400,1.0
1105706,19581,2867,1374278400,1.0
234222,5524,3633,1374278400,1.0
318627,13674,741,1374278400,1.0
1764432,10127,156,1374278400,1.0
522207,13204,9631,1374278400,1.0
623652,14583,6985,1374278400,1.0
1347387,10188,8980,1374278400,1.0
1334944,21776,9218,1374278400,1.0
1526258,14583,1084,1374278400,1.0
1347345,9679,8980,1374278400,1.0
1071071,11022,89,1374278400,1.0
1006225,21673,7551,1374278400,1.0
1811513,14867,7960,1374278400,1.0
1008054,18412,2586,1374278400,1.0
30613,9839,2473,1374278400,1.0
1535791,6168,10243,1374278400,1.0
1342312,12210,220,1374278400,1.0
1542306,20977,9960,1374278400,1.0
235698,8233,5664,1374278400,1.0
1051495,19856,344,1374278400,1.0
1530978,12087,3558,1374278400,1.0
450161,4191,346,1374278400,1.0
1353546,22298,11376,1374278400,1.0
954245,4815,7249,1374278400,1.0
1504029,13115,12089,1374278400,1.0
866630,10130,2448,1374278400,1.0
1554794,3019,9928,1374278400,1.0
1509846,1649,198,1374278400,1.0
710844,8329,4995,1374278400,1.0
1625820,7911,11783,1374278400,1.0
228545,9471,6355,1374278400,1.0
32524,100,2849,1374278400,1.0
1903202,5703,2668,1374278400,1.0
32501,7366,2849,1374278400,1.0
612533,19119,7425,1374278400,1.0
1357139,21175,11577,1374278400,1.0
238111,10188,5500,1374278400,1.0
1519402,5306,7837,1374278400,1.0
1618623,17030,6272,1374278400,1.0
1109127,14583,7765,1374278400,1.0
782177,10130,9137,1374278400,1.0
1187488,11022,6755,1374278400,1.0
31836,5306,4704,1374278400,1.0
1187072,20846,6755,1374278400,1.0
541360,10127,5696,1374278400,1.0
363086,8233,3202,1374278400,1.0
1073347,10130,2476,1374278400,1.0
441938,7366,3664,1374278400,1.0
730402,5306,996,1374278400,1.0
341258,2863,3273,1374278400,1.0
1083492,15776,203,1374278400,1.0
1061377,10130,11685,1374278400,1.0
1424569,22248,4477,1374278400,1.0
1391530,19581,3659,1374278400,1.0
1149330,5524,1087,1374278400,1.0
1872764,10130,9901,1374278400,1.0
1443435,7133,2430,1374278400,1.0
1420142,17957,8880,1374278400,1.0
768214,20793,2135,1374278400,1.0
1406454,11858,11337,1374278400,1.0
757670,2452,364,1374278400,1.0
607829,9839,9088,1374278400,1.0
1828456,8847,5465,1374278400,1.0
371824,5306,2102,1374278400,1.0
1156530,3251,10059,1374278400,1.0
73905,20846,300,1374278400,1.0
1443746,5306,8076,1374278400,1.0
418026,5850,10716,1374278400,1.0
256165,12210,2635,1374278400,1.0
346389,22248,1648,1374278400,1.0
1083184,15776,7466,1374278400,1.0
1443881,14583,2785,1374278400,1.0
907542,2974,10488,1374278400,1.0
1424610,22248,3096,1374278400,1.0
1059860,7911,6296,1374278400,1.0
1446888,21767,200,1374278400,1.0
671905,12210,4315,1374278400,1.0
1814274,13115,8757,1374278400,1.0
1728983,339,4663,1374278400,1.0
358677,1732,4440,1374278400,1.0
996757,19762,605,1374278400,1.0
1408372,8032,933,1374278400,1.0
1798345,12209,3770,1374278400,1.0
1403084,2100,10868,1374278400,1.0
533212,6924,11529,1374278400,1.0
1732385,13560,8326,1374278400,1.0
1056296,11705,10425,1374278400,1.0
1461502,18412,434,1374278400,1.0
974210,10936,2460,1374278400,1.0
1306060,1732,6689,1374278400,1.0
1644195,20710,10548,1374278400,1.0
1664064,12774,6377,1374278400,1.0
1315564,10701,10187,1374278400,1.0
1135696,7366,10808,1374278400,1.0
1730496,8233,2420,1374278400,1.0
849159,12209,5084,1374278400,1.0
630123,10127,2224,1374278400,1.0
984505,9839,9056,1374278400,1.0
1458046,22327,8936,1374278400,1.0
348067,20483,10418,1374278400,1.0
1727410,10188,2238,1374278400,1.0
1827817,3273,8518,1374278400,1.0
1762121,1353,4238,1374278400,1.0
430907,60,1567,1374278400,1.0
676935,20981,6834,1374278400,1.0
487653,7001,9292,1374278400,1.0
1520886,14622,3711,1374364800,1.0
31744,5524,7578,1374364800,1.0
1523193,11933,5990,1374364800,1.0
1005367,13662,4374,1374364800,1.0
1207414,21364,10472,1374364800,1.0
1403522,18379,7797,1374364800,1.0
1524259,10370,3372,1374364800,1.0
119324,737,4086,1374364800,1.0
315834,21754,1569,1374364800,1.0
1355874,14496,958,1374364800,1.0
1656309,14622,5332,1374364800,1.0
1278759,12268,8911,1374364800,1.0
1832834,3075,11934,1374364800,1.0
905413,10396,11643,1374364800,1.0
1882180,19692,5026,1374364800,1.0
1240715,5923,11891,1374364800,1.0
765455,3604,11136,1374364800,1.0
1535734,19314,6201,1374364800,1.0
1418404,17152,3264,1374364800,1.0
1610774,15604,9224,1374364800,1.0
1687492,15604,3142,1374364800,1.0
572332,5800,6032,1374364800,1.0
1414582,17,6240,1374364800,1.0
1102030,10843,9553,1374364800,1.0
1609941,3075,7811,1374364800,1.0
1835016,21341,11477,1374364800,1.0
697284,20977,6099,1374364800,1.0
603987,3512,5292,1374364800,1.0
1412134,6099,11362,1374364800,1.0
1019017,10396,7273,1374364800,1.0
1100085,21951,12011,1374364800,1.0
1072153,472,274,1374364800,1.0
453340,7964,3471,1374364800,1.0
405109,5602,7568,1374364800,1.0
872266,17,584,1374364800,1.0
453213,13662,3471,1374364800,1.0
1529287,8045,9741,1374364800,1.0
591168,20285,8984,1374364800,1.0
1761556,4103,3429,1374364800,1.0
1771502,1204,1240,1374364800,1.0
1832775,20760,2115,1374364800,1.0
1612987,13573,4734,1374364800,1.0
1698429,12268,11743,1374364800,1.0
989212,3512,3,1374364800,1.0
1893576,19601,11382,1374364800,1.0
30798,5524,2473,1374364800,1.0
1870974,20437,10143,1374364800,1.0
1832752,363,2115,1374364800,1.0
1532132,5883,5402,1374364800,1.0
596419,14760,3338,1374364800,1.0
380623,20972,925,1374364800,1.0
234928,13263,3125,1374364800,1.0
905748,7964,11298,1374364800,1.0
963801,3512,11800,1374364800,1.0
1070525,13716,89,1374364800,1.0
1023763,10903,2003,1374364800,1.0
1377982,172,3268,1374364800,1.0
211868,20972,10169,1374364800,1.0
393598,18121,1190,1374364800,1.0
1167969,21341,1854,1374364800,1.0
1119102,17159,11852,1374364800,1.0
883970,480,90,1374364800,1.0
212045,16966,10169,1374364800,1.0
1210562,4933,7637,1374364800,1.0
1122182,12814,185,1374364800,1.0
655687,4835,4324,1374364800,1.0
1168676,18379,2222,1374364800,1.0
1669608,15890,3568,1374364800,1.0
1853855,13683,1078,1374364800,1.0
1475017,4815,8553,1374364800,1.0
634903,12268,9237,1374364800,1.0
1666847,7696,6811,1374364800,1.0
1643946,20977,5964,1374364800,1.0
1264188,13716,7628,1374364800,1.0
1732405,13683,8326,1374364800,1.0
1732412,22228,8326,1374364800,1.0
344594,15113,9785,1374364800,1.0
630111,10396,2224,1374364800,1.0
1257404,480,6748,1374364800,1.0
1668743,15604,3897,1374364800,1.0
1853879,13893,1078,1374364800,1.0
1873208,4690,6838,1374364800,1.0
1916014,6292,8119,1374364800,1.0
1171553,21341,4732,1374364800,1.0
410720,4211,5029,1374364800,1.0
516756,676,6625,1374364800,1.0
1384202,15604,872,1374364800,1.0
1654435,14622,7939,1374364800,1.0
61135,6277,6326,1374364800,1.0
563255,1395,1431,1374364800,1.0
1654078,10396,10450,1374364800,1.0
200860,6399,5821,1374364800,1.0
1679319,13524,3050,1374364800,1.0
1213985,16825,8000,1374364800,1.0
1816558,15604,9316,1374364800,1.0
1664073,8242,6377,1374364800,1.0
963048,11500,7556,1374364800,1.0
983779,10396,284,1374364800,1.0
1508872,20977,3725,1374364800,1.0
1874883,15890,4914,1374364800,1.0
1828517,15890,10574,1374364800,1.0
1505251,10396,4292,1374364800,1.0
982242,16825,1432,1374364800,1.0
1631446,3022,9128,1374364800,1.0
518519,20977,736,1374364800,1.0
642677,5524,9069,1374364800,1.0
1633254,20977,6088,1374364800,1.0
1117245,11933,2748,1374364800,1.0
1892148,2123,9231,1374364800,1.0
1674452,20562,7860,1374364800,1.0
1490034,12268,658,1374364800,1.0
736519,8506,8656,1374364800,1.0
850087,13662,3305,1374364800,1.0
1137443,10396,7910,1374364800,1.0
1116757,11933,11391,1374364800,1.0
1699702,12268,2638,1374364800,1.0
1145475,4835,2124,1374364800,1.0
1832945,5947,1557,1374364800,1.0
820086,13263,2380,1374364800,1.0
820095,16098,2380,1374364800,1.0
439620,4835,2938,1374364800,1.0
1395911,4835,3541,1374364800,1.0
1260924,20977,232,1374364800,1.0
1660353,7696,10731,1374364800,1.0
1299810,21951,1211,1374364800,1.0
402606,8045,9910,1374364800,1.0
1223915,21951,11695,1374364800,1.0
1315222,21951,9740,1374364800,1.0
12030,63,4824,1374364800,1.0
1718559,13403,2807,1374364800,1.0
466444,18121,8490,1374364800,1.0
466925,21754,8670,1374364800,1.0
1584153,20437,3410,1374364800,1.0
384358,5602,9718,1374364800,1.0
1693187,20437,7106,1374364800,1.0
1198550,21951,11960,1374364800,1.0
840893,17159,4248,1374364800,1.0
840934,17159,1026,1374364800,1.0
333861,18204,3981,1374364800,1.0
103971,3488,5663,1374364800,1.0
1789200,14958,2971,1374364800,1.0
658062,8750,7525,1374364800,1.0
154110,6399,6010,1374364800,1.0
1883821,13524,1219,1374364800,1.0
798423,19107,1081,1374364800,1.0
944512,3977,10840,1374364800,1.0
1789194,11030,2971,1374364800,1.0
1078304,7964,2591,1374364800,1.0
1855523,6099,6722,1374364800,1.0
379694,7285,9546,1374364800,1.0
824277,7964,7036,1374364800,1.0
7618,5524,6426,1374364800,1.0
1194610,13662,11536,1374364800,1.0
1756736,1395,9838,1374364800,1.0
458301,20848,9615,1374364800,1.0
1011061,4057,6112,1374364800,1.0
586515,22298,3550,1374364800,1.0
1011248,7696,5288,1374364800,1.0
1736609,2410,11774,1374364800,1.0
328342,7847,8050,1374364800,1.0
1559127,1717,7821,1374364800,1.0
1823882,10396,11341,1374364800,1.0
1857974,18579,612,1374364800,1.0
1757857,16185,8383,1374364800,1.0
1558325,40,1166,1374364800,1.0
1783144,18832,940,1374364800,1.0
1322225,10903,11435,1374364800,1.0
1557836,22002,210,1374364800,1.0
536023,5923,2382,1374364800,1.0
1191716,16825,4171,1374364800,1.0
1857446,11933,328,1374364800,1.0
524022,16249,8930,1374364800,1.0
1766395,20977,7179,1374364800,1.0
1692542,15890,3008,1374364800,1.0
522525,16825,3386,1374364800,1.0
1773930,8526,1611,1374364800,1.0
923482,10396,2702,1374364800,1.0
330842,16195,12032,1374364800,1.0
840265,4057,3985,1374364800,1.0
1581894,13716,6656,1374364800,1.0
1232474,14622,3151,1374364800,1.0
9281,19460,9267,1374364800,1.0
1599642,21737,3638,1374364800,1.0
1768208,3972,10960,1374364800,1.0
454576,3512,2392,1374364800,1.0
7233,5524,6200,1374364800,1.0
28405,3488,5938,1374364800,1.0
1233471,4933,6,1374364800,1.0
103227,19107,4768,1374364800,1.0
116207,8324,11089,1374364800,1.0
363379,8387,3202,1374364800,1.0
320294,6292,9752,1374364800,1.0
1694780,15890,6807,1374364800,1.0
874588,1395,11285,1374364800,1.0
1695208,15604,2554,1374364800,1.0
946013,16249,9096,1374364800,1.0
1794422,3116,9496,1374451200,1.0
1732477,21020,8326,1374451200,1.0
1078808,15674,515,1374451200,1.0
1063128,5757,4624,1374451200,1.0
1418940,16473,11127,1374451200,1.0
1723272,17476,9333,1374451200,1.0
631951,17958,1079,1374451200,1.0
1804776,5615,7186,1374451200,1.0
287145,5757,11978,1374451200,1.0
1286434,9510,9116,1374451200,1.0
172730,7529,2280,1374451200,1.0
1385752,11617,1507,1374451200,1.0
249534,9116,9046,1374451200,1.0
973491,12208,10946,1374451200,1.0
1320764,2542,5076,1374451200,1.0
851334,16306,11547,1374451200,1.0
1792209,11465,4748,1374451200,1.0
992193,14766,11957,1374451200,1.0
830248,16278,9268,1374451200,1.0
889253,2725,1230,1374451200,1.0
54821,15126,11986,1374451200,1.0
728267,18925,108,1374451200,1.0
1732407,15864,8326,1374451200,1.0
1601377,20977,1842,1374451200,1.0
1157327,5757,10059,1374451200,1.0
495672,16485,3458,1374451200,1.0
1882213,18996,5026,1374451200,1.0
1794434,7874,9496,1374451200,1.0
515708,21793,8237,1374451200,1.0
973136,4224,10271,1374451200,1.0
1732460,11745,8326,1374451200,1.0
1124679,504,2584,1374451200,1.0
1578833,12750,5883,1374451200,1.0
859722,8101,7329,1374451200,1.0
111413,459,9801,1374451200,1.0
1668485,20403,5533,1374451200,1.0
1874468,12453,1654,1374451200,1.0
463206,4477,684,1374451200,1.0
258407,12660,10351,1374451200,1.0
82146,4803,8897,1374451200,1.0
1742865,11730,7581,1374451200,1.0
43201,1964,1203,1374451200,1.0
387306,7835,9938,1374451200,1.0
1117139,2000,120,1374451200,1.0
1814111,17712,2991,1374451200,1.0
1635509,12542,7473,1374451200,1.0
1277091,5757,12069,1374451200,1.0
720861,13124,8048,1374451200,1.0
486485,6431,5407,1374451200,1.0
399227,21793,977,1374451200,1.0
604953,11730,11118,1374451200,1.0
1716513,16704,761,1374451200,1.0
1674457,7695,7860,1374451200,1.0
573261,10271,6190,1374451200,1.0
415468,5000,5871,1374451200,1.0
886925,21793,5163,1374451200,1.0
1883639,11532,2939,1374451200,1.0
1714135,12896,10993,1374451200,1.0
650657,3359,8384,1374451200,1.0
1175583,4747,3343,1374451200,1.0
796079,696,326,1374451200,1.0
81230,7916,10572,1374451200,1.0
1302334,8217,3812,1374451200,1.0
309817,4715,4994,1374451200,1.0
1572824,20403,8745,1374451200,1.0
380449,5923,6939,1374451200,1.0
1701801,11730,7165,1374451200,1.0
643069,29,3396,1374451200,1.0
1707636,8700,8902,1374451200,1.0
536053,16391,2382,1374451200,1.0
1287412,10528,1019,1374451200,1.0
1063861,2962,4792,1374451200,1.0
626051,16473,9359,1374451200,1.0
966371,20403,11992,1374451200,1.0
1063959,17494,3251,1374451200,1.0
553978,12750,356,1374451200,1.0
599482,21279,10248,1374451200,1.0
1732573,16667,8326,1374451200,1.0
1414593,20403,6240,1374451200,1.0
1569145,15130,2653,1374451200,1.0
909461,21235,7616,1374451200,1.0
1376191,7187,9729,1374451200,1.0
1033059,21793,8694,1374451200,1.0
1227190,17813,7507,1374451200,1.0
662611,5300,205,1374451200,1.0
696857,5757,4073,1374451200,1.0
1828514,7874,10574,1374451200,1.0
400568,18027,8234,1374451200,1.0
1309151,1853,3165,1374451200,1.0
889230,8025,1230,1374451200,1.0
889073,2725,7790,1374451200,1.0
1896926,6495,11481,1374451200,1.0
1399003,17494,8929,1374451200,1.0
749671,20403,8002,1374451200,1.0
1732151,17629,9690,1374451200,1.0
70205,9133,10692,1374451200,1.0
129595,16485,5148,1374451200,1.0
274363,3359,8563,1374451200,1.0
1732168,15864,9690,1374451200,1.0
1396879,13936,1912,1374451200,1.0
1446356,3182,671,1374451200,1.0
1715080,7187,5326,1374451200,1.0
1732197,5739,9690,1374451200,1.0
199512,12750,12043,1374451200,1.0
492493,11730,4637,1374451200,1.0
207107,640,6965,1374451200,1.0
1732207,20520,9690,1374451200,1.0
1442646,12453,1044,1374451200,1.0
737713,480,3126,1374451200,1.0
1149311,9090,1087,1374451200,1.0
1149337,21793,1087,1374451200,1.0
1278914,12542,8911,1374451200,1.0
1428957,5757,4609,1374451200,1.0
1821155,14766,5510,1374451200,1.0
1828335,5105,6064,1374451200,1.0
1655211,14514,10181,1374451200,1.0
338261,3604,17,1374451200,1.0
1306206,4715,6689,1374451200,1.0
1426974,3418,697,1374451200,1.0
8122,20770,3865,1374451200,1.0
481182,18925,266,1374451200,1.0
1845177,20556,11801,1374451200,1.0
1656438,16473,5332,1374451200,1.0
1906629,22239,7395,1374451200,1.0
481106,3182,266,1374451200,1.0
1718146,17958,4108,1374451200,1.0
576034,16485,11915,1374451200,1.0
930686,17476,7282,1374451200,1.0
512576,16391,8828,1374451200,1.0
983582,7197,4793,1374451200,1.0
640313,7835,8439,1374451200,1.0
1732388,17629,8326,1374451200,1.0
1447324,8596,9518,1374451200,1.0
1447487,20403,9518,1374451200,1.0
1457313,943,8081,1374451200,1.0
1389326,184,10660,1374451200,1.0
430229,17476,3197,1374451200,1.0
169858,15126,9797,1374451200,1.0
1732297,14779,9690,1374451200,1.0
1169200,12535,2285,1374451200,1.0
1135211,21793,10644,1374451200,1.0
117302,4747,7387,1374451200,1.0
988321,5000,2709,1374451200,1.0
1695276,11617,2554,1374451200,1.0
381874,17109,2744,1374451200,1.0
1732328,16667,9690,1374451200,1.0
241381,16625,8294,1374451200,1.0
731692,5757,2354,1374451200,1.0
667858,17191,11002,1374451200,1.0
830604,19040,6071,1374451200,1.0
84230,18408,4811,1374451200,1.0
1264583,21793,7628,1374451200,1.0
1643979,15130,5964,1374451200,1.0
589397,11617,11793,1374451200,1.0
1732213,11745,9690,1374451200,1.0
1828470,943,6423,1374451200,1.0
1906558,7667,7395,1374451200,1.0
1699269,57,11743,1374451200,1.0
1718189,7187,7015,1374451200,1.0
1311501,6120,7021,1374451200,1.0
1140314,3604,10494,1374451200,1.0
188550,20083,5041,1374451200,1.0
1055951,534,1577,1374451200,1.0
1732225,21020,9690,1374451200,1.0
1828431,5105,11264,1374451200,1.0
878974,20403,9702,1374451200,1.0
1450101,18360,7610,1374451200,1.0
925786,11465,11709,1374451200,1.0
1077887,15566,2339,1374451200,1.0
1195578,12132,5268,1374451200,1.0
272653,184,7828,1374451200,1.0
335784,19459,1273,1374451200,1.0
847027,10751,6436,1374451200,1.0
836910,21793,5886,1374451200,1.0
