Global_ID,Model_ID
2809,4889
6089,4890
589,4891
9046,4892
8249,4893
11057,4894
3621,4895
5085,4896
11155,4897
10026,4898
3719,4899
7413,4900
4521,4901
11511,4902
8106,4903
7570,4904
405,4905
3253,4906
3794,4907
10634,4908
1975,4909
8265,4910
10118,4911
4092,4912
8311,4913
4037,4914
5195,4915
1441,4916
4626,4917
4197,4918
8210,4919
5007,4920
11318,4921
5294,4922
7155,4923
3775,4924
9597,4925
8209,4926
5026,4927
2239,4928
758,4929
3909,4930
860,4931
2830,4932
1688,4933
11531,4934
531,4935
1815,4936
5453,4937
8922,4938
792,4939
4777,4940
7930,4941
4261,4942
3858,4943
4055,4944
7883,4945
9473,4946
4785,4947
9437,4948
6800,4949
1818,4950
619,4951
7680,4952
10450,4953
8459,4954
9005,4955
9314,4956
5705,4957
6673,4958
11543,4959
5715,4960
2351,4961
9301,4962
10774,4963
4094,4964
4336,4965
11744,4966
4689,4967
10122,4968
2042,4969
8734,4970
6500,4971
2743,4972
7185,4973
2192,4974
1723,4975
9632,4976
10962,4977
10503,4978
82,4979
7589,4980
4034,4981
5966,4982
11944,4983
11914,4984
4620,4985
2093,4986
10363,4987
8245,4988
6448,4989
10692,4990
7574,4991
4260,4992
5699,4993
8198,4994
11434,4995
10175,4996
2878,4997
10606,4998
7486,4999
7877,5000
9634,5001
6939,5002
6874,5003
5058,5004
11022,5005
6604,5006
3034,5007
5499,5008
4589,5009
6261,5010
5530,5011
4170,5012
4953,5013
8820,5014
7173,5015
5575,5016
11654,5017
2021,5018
11384,5019
8254,5020
10106,5021
6458,5022
4393,5023
2895,5024
9112,5025
9209,5026
3920,5027
8098,5028
3930,5029
8224,5030
3877,5031
10772,5032
4356,5033
1187,5034
3133,5035
6833,5036
11495,5037
3400,5038
3911,5039
11535,5040
4436,5041
8193,5042
10549,5043
3888,5044
4636,5045
2734,5046
9586,5047
5679,5048
7623,5049
7944,5050
7834,5051
8195,5052
2898,5053
10802,5054
2592,5055
11150,5056
6465,5057
9099,5058
10367,5059
680,5060
8443,5061
1859,5062
9575,5063
10356,5064
858,5065
7379,5066
2206,5067
2111,5068
11143,5069
4130,5070
9231,5071
3665,5072
935,5073
7007,5074
3509,5075
4310,5076
9985,5077
9096,5078
8655,5079
8724,5080
7748,5081
10601,5082
7051,5083
6053,5084
7965,5085
4675,5086
6633,5087
951,5088
8837,5089
3667,5090
1538,5091
5388,5092
656,5093
9517,5094
4573,5095
824,5096
8706,5097
4670,5098
8976,5099
10502,5100
6719,5101
6542,5102
2542,5103
9316,5104
8764,5105
10213,5106
7866,5107
6453,5108
1658,5109
9160,5110
5398,5111
312,5112
2529,5113
5462,5114
3492,5115
7954,5116
2693,5117
8157,5118
604,5119
5466,5120
9637,5121
11690,5122
1350,5123
1619,5124
2640,5125
11185,5126
11635,5127
8941,5128
10321,5129
4591,5130
3716,5131
7290,5132
5883,5133
914,5134
2944,5135
7710,5136
12099,5137
11086,5138
5670,5139
8687,5140
11337,5141
6656,5142
4581,5143
11794,5144
5729,5145
11800,5146
6228,5147
7932,5148
7004,5149
1248,5150
8598,5151
192,5152
11844,5153
717,5154
10364,5155
984,5156
6166,5157
3735,5158
3600,5159
1277,5160
3504,5161
3386,5162
3931,5163
5401,5164
9221,5165
7003,5166
10972,5167
7341,5168
6035,5169
10946,5170
12092,5171
8379,5172
2041,5173
95,5174
5394,5175
2176,5176
776,5177
1605,5178
9393,5179
11550,5180
10397,5181
10067,5182
6546,5183
10788,5184
10961,5185
9989,5186
0,5187
8754,5188
2436,5189
6642,5190
6095,5191
546,5192
947,5193
8524,5194
4153,5195
10839,5196
3842,5197
9166,5198
11512,5199
2912,5200
11839,5201
1759,5202
6862,5203
5685,5204
7209,5205
369,5206
4935,5207
4586,5208
4972,5209
5417,5210
2611,5211
9976,5212
4198,5213
4259,5214
9957,5215
9130,5216
5969,5217
12017,5218
7927,5219
5074,5220
10202,5221
3278,5222
460,5223
2757,5224
11816,5225
7136,5226
6992,5227
1174,5228
4516,5229
11591,5230
11286,5231
3031,5232
1344,5233
4656,5234
11700,5235
526,5236
11505,5237
7826,5238
2775,5239
5122,5240
3260,5241
3799,5242
9944,5243
8588,5244
6135,5245
7602,5246
3123,5247
5049,5248
8345,5249
7738,5250
9364,5251
3824,5252
5437,5253
6431,5254
5845,5255
9776,5256
6658,5257
9282,5258
4211,5259
8842,5260
2197,5261
7648,5262
10097,5263
8271,5264
4773,5265
3219,5266
9962,5267
11781,5268
11731,5269
3439,5270
5695,5271
2340,5272
1887,5273
5543,5274
11257,5275
4022,5276
2076,5277
11970,5278
9732,5279
6978,5280
452,5281
8856,5282
6148,5283
3763,5284
4006,5285
7143,5286
8957,5287
1377,5288
10013,5289
8258,5290
12072,5291
6367,5292
5728,5293
11544,5294
5989,5295
5375,5296
609,5297
7357,5298
7727,5299
2669,5300
4374,5301
433,5302
7159,5303
8656,5304
2290,5305
11327,5306
2901,5307
3109,5308
2148,5309
7906,5310
8180,5311
7514,5312
5878,5313
1560,5314
7983,5315
5568,5316
5651,5317
8313,5318
3359,5319
3101,5320
8538,5321
2631,5322
2128,5323
1573,5324
8869,5325
10136,5326
3815,5327
10640,5328
9678,5329
5033,5330
4890,5331
5636,5332
2544,5333
8105,5334
8047,5335
8601,5336
10577,5337
5082,5338
4399,5339
5290,5340
10452,5341
8445,5342
493,5343
6590,5344
7869,5345
5337,5346
6239,5347
10226,5348
6924,5349
4416,5350
10939,5351
10960,5352
7269,5353
2887,5354
5039,5355
1059,5356
9375,5357
4099,5358
8537,5359
8304,5360
10060,5361
8253,5362
3322,5363
11095,5364
2923,5365
8516,5366
4576,5367
8423,5368
1177,5369
4669,5370
940,5371
10686,5372
7935,5373
6707,5374
1998,5375
7558,5376
9736,5377
9120,5378
5251,5379
11741,5380
925,5381
1985,5382
852,5383
5752,5384
10336,5385
9893,5386
9084,5387
2022,5388
8585,5389
8965,5390
9743,5391
4648,5392
10159,5393
8635,5394
5905,5395
5749,5396
636,5397
8887,5398
5602,5399
2791,5400
7505,5401
12,5402
3696,5403
539,5404
10519,5405
11617,5406
458,5407
1508,5408
7489,5409
10907,5410
11809,5411
4598,5412
1601,5413
10908,5414
3040,5415
4910,5416
9954,5417
11911,5418
8593,5419
1011,5420
755,5421
11906,5422
10662,5423
2356,5424
10586,5425
10280,5426
457,5427
8425,5428
5746,5429
425,5430
9499,5431
4313,5432
5421,5433
10311,5434
10936,5435
6439,5436
2456,5437
2820,5438
833,5439
8337,5440
10583,5441
1229,5442
3223,5443
10234,5444
646,5445
6042,5446
2065,5447
3865,5448
4637,5449
5863,5450
7244,5451
9848,5452
4721,5453
10925,5454
7705,5455
8806,5456
1865,5457
1345,5458
7733,5459
11494,5460
449,5461
10185,5462
3100,5463
6358,5464
5254,5465
571,5466
386,5467
10287,5468
11149,5469
8039,5470
8980,5471
2291,5472
4215,5473
556,5474
3525,5475
8377,5476
4979,5477
240,5478
5330,5479
99,5480
9161,5481
10555,5482
429,5483
10029,5484
4187,5485
5660,5486
8909,5487
107,5488
8893,5489
10917,5490
5450,5491
7119,5492
4433,5493
8765,5494
2747,5495
11203,5496
5617,5497
5032,5498
9817,5499
4385,5500
6075,5501
11266,5502
11227,5503
5923,5504
10259,5505
1188,5506
3556,5507
4883,5508
1079,5509
8937,5510
4766,5511
1621,5512
9612,5513
7617,5514
5754,5515
9857,5516
1207,5517
6338,5518
4464,5519
6444,5520
3797,5521
7253,5522
846,5523
5403,5524
7529,5525
7066,5526
2486,5527
7320,5528
6336,5529
7590,5530
5146,5531
10851,5532
6256,5533
6207,5534
2198,5535
8481,5536
5628,5537
8012,5538
154,5539
3357,5540
9520,5541
3444,5542
1280,5543
2691,5544
4297,5545
10574,5546
1884,5547
5501,5548
5547,5549
1243,5550
11959,5551
3981,5552
6113,5553
8147,5554
7490,5555
7495,5556
11557,5557
2152,5558
6507,5559
4897,5560
10857,5561
222,5562
7340,5563
8699,5564
6372,5565
11577,5566
7387,5567
407,5568
3589,5569
8492,5570
8420,5571
11325,5572
9243,5573
8527,5574
1754,5575
1468,5576
10681,5577
9297,5578
10109,5579
3867,5580
9483,5581
4490,5582
2264,5583
1523,5584
7126,5585
4428,5586
2574,5587
10794,5588
5815,5589
6954,5590
5502,5591
3125,5592
8651,5593
4305,5594
10667,5595
495,5596
10875,5597
3007,5598
1702,5599
8192,5600
4062,5601
6714,5602
48,5603
11499,5604
2417,5605
7963,5606
11457,5607
3424,5608
1167,5609
2388,5610
8353,5611
9916,5612
77,5613
167,5614
10042,5615
3642,5616
6136,5617
5491,5618
6579,5619
11247,5620
11545,5621
9453,5622
2749,5623
6407,5624
1881,5625
7652,5626
2108,5627
8286,5628
5306,5629
2977,5630
5827,5631
7690,5632
11778,5633
2666,5634
10224,5635
8115,5636
9627,5637
1979,5638
2142,5639
7646,5640
5067,5641
5791,5642
8434,5643
1374,5644
7723,5645
11883,5646
6968,5647
8602,5648
8406,5649
8167,5650
12077,5651
1590,5652
3896,5653
11270,5654
12026,5655
3733,5656
5682,5657
321,5658
145,5659
12040,5660
8314,5661
2662,5662
2706,5663
2609,5664
10822,5665
6190,5666
11710,5667
10864,5668
9557,5669
10755,5670
3381,5671
5692,5672
5442,5673
759,5674
7782,5675
366,5676
10684,5677
3625,5678
5454,5679
8023,5680
873,5681
2367,5682
6537,5683
8719,5684
6933,5685
5924,5686
11825,5687
8954,5688
4451,5689
4561,5690
7622,5691
1592,5692
11035,5693
11681,5694
6842,5695
2714,5696
8889,5697
5285,5698
6432,5699
70,5700
7669,5701
4588,5702
9124,5703
5426,5704
10003,5705
9914,5706
4539,5707
2629,5708
11382,5709
9514,5710
3768,5711
5397,5712
3635,5713
6538,5714
841,5715
9083,5716
6466,5717
5224,5718
8339,5719
11294,5720
7653,5721
8256,5722
11362,5723
3796,5724
11168,5725
3039,5726
11820,5727
10832,5728
6708,5729
1331,5730
968,5731
11114,5732
6569,5733
6492,5734
6929,5735
10077,5736
2855,5737
9980,5738
8438,5739
10246,5740
3971,5741
11615,5742
9542,5743
1545,5744
2876,5745
5893,5746
2133,5747
8915,5748
911,5749
9942,5750
6080,5751
2909,5752
2549,5753
3079,5754
4143,5755
2972,5756
11040,5757
55,5758
2444,5759
6340,5760
601,5761
784,5762
1210,5763
11976,5764
3421,5765
11269,5766
5822,5767
4200,5768
3395,5769
6793,5770
4535,5771
5077,5772
6344,5773
10302,5774
490,5775
11931,5776
14,5777
6343,5778
10580,5779
5036,5780
610,5781
11856,5782
3547,5783
2098,5784
3672,5785
6979,5786
11091,5787
6617,5788
8221,5789
6594,5790
7742,5791
8013,5792
3774,5793
4789,5794
2801,5795
4109,5796
5402,5797
8919,5798
303,5799
5359,5800
11386,5801
5234,5802
1431,5803
6893,5804
1429,5805
8077,5806
2218,5807
7912,5808
10849,5809
6025,5810
3512,5811
8804,5812
1370,5813
1735,5814
743,5815
3426,5816
3237,5817
3364,5818
7728,5819
9810,5820
2531,5821
1043,5822
10539,5823
7549,5824
7682,5825
5838,5826
1458,5827
3798,5828
1227,5829
1717,5830
1875,5831
11195,5832
1880,5833
673,5834
1062,5835
8749,5836
5647,5837
11291,5838
7184,5839
4587,5840
7056,5841
3208,5842
1843,5843
1965,5844
11896,5845
9071,5846
4112,5847
3353,5848
10146,5849
2028,5850
2546,5851
10210,5852
3817,5853
1803,5854
9635,5855
6047,5856
10111,5857
12068,5858
7778,5859
1572,5860
10338,5861
8632,5862
5516,5863
9340,5864
4723,5865
8044,5866
3430,5867
10520,5868
9525,5869
4412,5870
5044,5871
2648,5872
3324,5873
749,5874
11641,5875
3591,5876
11772,5877
600,5878
8501,5879
9730,5880
11761,5881
11888,5882
5300,5883
11189,5884
153,5885
1389,5886
1307,5887
6747,5888
7118,5889
2811,5890
11600,5891
4919,5892
568,5893
7557,5894
7881,5895
5632,5896
4135,5897
9398,5898
7364,5899
3391,5900
11580,5901
4876,5902
1453,5903
31,5904
6174,5905
1770,5906
9999,5907
10258,5908
209,5909
11561,5910
9270,5911
3995,5912
11036,5913
3090,5914
9315,5915
4246,5916
8523,5917
8908,5918
10715,5919
736,5920
6562,5921
7879,5922
752,5923
5305,5924
4679,5925
3668,5926
11651,5927
11068,5928
8894,5929
4315,5930
4229,5931
1705,5932
9921,5933
3878,5934
10162,5935
998,5936
8408,5937
1233,5938
11215,5939
10023,5940
2014,5941
9877,5942
8498,5943
1834,5944
3706,5945
2813,5946
9644,5947
375,5948
565,5949
5566,5950
10242,5951
11293,5952
2822,5953
8692,5954
3743,5955
6310,5956
5066,5957
9262,5958
4864,5959
7998,5960
7829,5961
1152,5962
2882,5963
9095,5964
944,5965
3254,5966
2996,5967
5068,5968
11595,5969
7721,5970
314,5971
2428,5972
2440,5973
7168,5974
118,5975
5760,5976
11080,5977
3761,5978
11030,5979
7160,5980
1565,5981
4916,5982
5927,5983
6219,5984
10892,5985
5681,5986
10812,5987
11835,5988
3273,5989
409,5990
8748,5991
4610,5992
9021,5993
5322,5994
1746,5995
10518,5996
2833,5997
4477,5998
5158,5999
9104,6000
11216,6001
4342,6002
3167,6003
7449,6004
9063,6005
3983,6006
8054,6007
9425,6008
675,6009
4863,6010
1186,6011
11157,6012
6816,6013
3873,6014
360,6015
8928,6016
10766,6017
9930,6018
10666,6019
5785,6020
404,6021
2613,6022
60,6023
1625,6024
696,6025
1428,6026
6197,6027
9392,6028
2847,6029
11240,6030
4881,6031
1102,6032
8995,6033
7147,6034
7272,6035
52,6036
2585,6037
9395,6038
3216,6039
4122,6040
10492,6041
9675,6042
4151,6043
8913,6044
6350,6045
4545,6046
9029,6047
8046,6048
3958,6049
8416,6050
10005,6051
9658,6052
2510,6053
9838,6054
11620,6055
1125,6056
8088,6057
7561,6058
4842,6059
3711,6060
4732,6061
1659,6062
4753,6063
8836,6064
2671,6065
4064,6066
8966,6067
7632,6068
1160,6069
11082,6070
4383,6071
8331,6072
7630,6073
9766,6074
7939,6075
6770,6076
2617,6077
770,6078
9983,6079
8340,6080
6044,6081
1016,6082
4102,6083
8199,6084
9926,6085
2091,6086
7181,6087
5149,6088
66,6089
10232,6090
4882,6091
6021,6092
11558,6093
10373,6094
9389,6095
256,6096
5638,6097
50,6098
3861,6099
2377,6100
7081,6101
3553,6102
6679,6103
3854,6104
5412,6105
7744,6106
8401,6107
5476,6108
9863,6109
690,6110
2437,6111
11180,6112
6182,6113
10193,6114
5175,6115
7895,6116
8236,6117
11983,6118
7429,6119
4678,6120
6703,6121
4706,6122
2106,6123
1773,6124
9300,6125
3119,6126
136,6127
10542,6128
327,6129
10757,6130
1911,6131
5653,6132
8637,6133
6786,6134
4162,6135
8525,6136
4485,6137
5797,6138
2202,6139
41,6140
3188,6141
9558,6142
4964,6143
7103,6144
4835,6145
2664,6146
3332,6147
2622,6148
6943,6149
8318,6150
10745,6151
6445,6152
2859,6153
2499,6154
11901,6155
5103,6156
1725,6157
11263,6158
11162,6159
8297,6160
11432,6161
1897,6162
6972,6163
3350,6164
1652,6165
4519,6166
10033,6167
1045,6168
6607,6169
6271,6170
4991,6171
4061,6172
3513,6173
5630,6174
11322,6175
8474,6176
68,6177
6074,6178
10301,6179
10288,6180
1244,6181
6861,6182
7772,6183
6418,6184
2481,6185
1736,6186
9119,6187
3239,6188
11365,6189
4012,6190
1836,6191
1781,6192
4532,6193
7229,6194
6532,6195
2400,6196
2744,6197
4692,6198
3432,6199
5841,6200
2819,6201
10976,6202
7061,6203
9230,6204
9374,6205
8644,6206
8552,6207
2064,6208
3612,6209
2502,6210
1270,6211
5199,6212
1792,6213
11892,6214
6922,6215
10807,6216
1025,6217
4415,6218
4129,6219
2902,6220
5821,6221
1484,6222
10239,6223
9452,6224
10790,6225
6720,6226
4503,6227
11552,6228
10639,6229
6919,6230
10358,6231
1258,6232
2294,6233
5940,6234
8994,6235
7031,6236
3776,6237
3767,6238
3380,6239
4392,6240
1306,6241
5882,6242
184,6243
3454,6244
4642,6245
6051,6246
4128,6247
9490,6248
8917,6249
4226,6250
4273,6251
7634,6252
8262,6253
826,6254
4798,6255
10708,6256
3808,6257
11843,6258
1655,6259
5902,6260
7990,6261
1419,6262
3038,6263
7949,6264
11395,6265
1359,6266
4469,6267
1669,6268
11466,6269
10737,6270
3534,6271
3913,6272
4868,6273
1487,6274
6001,6275
7898,6276
10296,6277
2760,6278
10912,6279
10560,6280
5225,6281
8421,6282
825,6283
1993,6284
3530,6285
1327,6286
1851,6287
5561,6288
7228,6289
832,6290
8116,6291
5461,6292
8055,6293
10597,6294
2244,6295
3895,6296
4518,6297
406,6298
1531,6299
7645,6300
6854,6301
8004,6302
5976,6303
9269,6304
5483,6305
10828,6306
12065,6307
7241,6308
11625,6309
1712,6310
7327,6311
5658,6312
5096,6313
7407,6314
616,6315
320,6316
496,6317
138,6318
3573,6319
595,6320
11845,6321
613,6322
7009,6323
6849,6324
1140,6325
10529,6326
2038,6327
2105,6328
4695,6329
6727,6330
6651,6331
1146,6332
10622,6333
11821,6334
620,6335
909,6336
127,6337
1029,6338
9933,6339
1528,6340
8335,6341
9373,6342
4946,6343
1568,6344
10470,6345
11336,6346
3522,6347
1482,6348
1554,6349
9001,6350
9656,6351
7131,6352
3340,6353
5524,6354
6828,6355
7164,6356
1544,6357
3046,6358
6234,6359
422,6360
6437,6361
11045,6362
1448,6363
10862,6364
4791,6365
3145,6366
891,6367
11622,6368
7563,6369
6638,6370
903,6371
5432,6372
8196,6373
12044,6374
6728,6375
11924,6376
8329,6377
2323,6378
87,6379
2843,6380
3192,6381
10062,6382
9025,6383
10805,6384
4100,6385
8231,6386
2953,6387
7689,6388
7679,6389
8898,6390
5610,6391
893,6392
9384,6393
4816,6394
2140,6395
5558,6396
11380,6397
4322,6398
1446,6399
5783,6400
3843,6401
179,6402
8107,6403
5236,6404
6901,6405
9331,6406
11292,6407
1271,6408
2279,6409
3790,6410
3845,6411
7795,6412
2090,6413
9761,6414
3739,6415
2348,6416
454,6417
2638,6418
9879,6419
7106,6420
1351,6421
8018,6422
6891,6423
7075,6424
7233,6425
9784,6426
12090,6427
11594,6428
10897,6429
10317,6430
547,6431
8695,6432
5202,6433
174,6434
1931,6435
2994,6436
5970,6437
11771,6438
9258,6439
9216,6440
2281,6441
7055,6442
1775,6443
7360,6444
10611,6445
7129,6446
266,6447
9321,6448
11223,6449
695,6450
6881,6451
1708,6452
450,6453
4454,6454
10408,6455
7138,6456
6105,6457
1189,6458
1481,6459
8986,6460
6011,6461
2870,6462
10182,6463
3488,6464
10020,6465
1839,6466
7631,6467
5078,6468
1292,6469
11431,6470
4149,6471
1040,6472
966,6473
4444,6474
4419,6475
11363,6476
5232,6477
3576,6478
8010,6479
2767,6480
1957,6481
1908,6482
7480,6483
4512,6484
9296,6485
5779,6486
2804,6487
8616,6488
403,6489
5439,6490
6887,6491
7442,6492
3561,6493
11644,6494
11188,6495
4335,6496
8823,6497
11955,6498
10018,6499
2970,6500
11258,6501
11311,6502
10345,6503
6290,6504
8087,6505
8619,6506
1169,6507
5968,6508
2764,6509
11534,6510
8732,6511
12036,6512
1687,6513
8388,6514
8137,6515
7459,6516
7842,6517
3418,6518
5188,6519
8011,6520
923,6521
8160,6522
9591,6523
2414,6524
10932,6525
5117,6526
1955,6527
5219,6528
2223,6529
4735,6530
3041,6531
10105,6532
5887,6533
9431,6534
8384,6535
6459,6536
8219,6537
10268,6538
896,6539
9106,6540
2686,6541
4646,6542
9792,6543
11632,6544
3793,6545
6381,6546
182,6547
438,6548
1007,6549
5446,6550
1810,6551
2908,6552
2493,6553
957,6554
7668,6555
2247,6556
12085,6557
2600,6558
8677,6559
11852,6560
361,6561
10290,6562
2751,6563
10800,6564
10286,6565
3786,6566
7365,6567
3953,6568
5745,6569
12015,6570
3533,6571
2178,6572
11954,6573
2136,6574
4240,6575
10342,6576
6945,6577
6034,6578
6520,6579
5235,6580
6087,6581
3435,6582
2869,6583
109,6584
9692,6585
3369,6586
1855,6587
3030,6588
212,6589
9929,6590
10429,6591
7626,6592
8216,6593
10627,6594
4664,6595
5798,6596
1867,6597
5771,6598
7496,6599
11473,6600
6109,6601
6959,6602
4778,6603
9152,6604
5730,6605
5696,6606
8753,6607
1467,6608
6632,6609
11225,6610
8466,6611
8374,6612
1297,6613
10068,6614
3205,6615
5599,6616
4884,6617
11015,6618
105,6619
2429,6620
4792,6621
3165,6622
721,6623
2183,6624
7240,6625
6807,6626
4746,6627
1200,6628
3411,6629
9402,6630
5114,6631
10265,6632
12066,6633
5832,6634
3826,6635
9482,6636
206,6637
11231,6638
4687,6639
4960,6640
8320,6641
472,6642
8255,6643
8181,6644
1617,6645
7591,6646
10101,6647
436,6648
5027,6649
2233,6650
8551,6651
11608,6652
7958,6653
697,6654
10959,6655
5342,6656
2410,6657
5831,6658
11527,6659
9472,6660
8482,6661
4595,6662
3606,6663
2864,6664
10219,6665
1978,6666
11575,6667
9440,6668
11475,6669
7121,6670
3875,6671
10256,6672
4555,6673
6634,6674
6934,6675
503,6676
9659,6677
8903,6678
7546,6679
248,6680
11177,6681
4289,6682
7918,6683
2573,6684
5700,6685
10157,6686
516,6687
291,6688
4603,6689
9318,6690
6846,6691
7208,6692
3173,6693
1927,6694
1085,6695
6883,6696
4733,6697
2637,6698
12009,6699
11878,6700
2132,6701
10691,6702
9100,6703
8066,6704
5277,6705
2945,6706
1661,6707
4463,6708
562,6709
9302,6710
11167,6711
7049,6712
113,6713
705,6714
11556,6715
9940,6716
7383,6717
11643,6718
6597,6719
5190,6720
6279,6721
8741,6722
8233,6723
135,6724
5808,6725
1139,6726
8827,6727
9097,6728
1639,6729
1173,6730
7816,6731
10424,6732
7040,6733
1477,6734
6195,6735
7865,6736
6860,6737
10771,6738
3393,6739
5308,6740
10676,6741
9346,6742
5099,6743
2948,6744
10987,6745
746,6746
442,6747
11345,6748
3378,6749
11826,6750
3329,6751
6374,6752
9072,6753
3358,6754
288,6755
1101,6756
9650,6757
8778,6758
1044,6759
11961,6760
2434,6761
8998,6762
1206,6763
4920,6764
1432,6765
4912,6766
1811,6767
10231,6768
803,6769
2508,6770
3590,6771
6435,6772
10469,6773
8113,6774
7848,6775
11413,6776
9646,6777
9794,6778
11672,6779
3633,6780
8429,6781
6371,6782
10027,6783
11908,6784
8082,6785
10738,6786
6443,6787
3972,6788
3594,6789
946,6790
2380,6791
3919,6792
3709,6793
554,6794
3337,6795
3738,6796
7821,6797
10882,6798
1663,6799
11208,6800
5928,6801
688,6802
10343,6803
7211,6804
7347,6805
1934,6806
6403,6807
6501,6808
6037,6809
3744,6810
2030,6811
2072,6812
1597,6813
11613,6814
2551,6815
3934,6816
6463,6817
1827,6818
3820,6819
4704,6820
9873,6821
9042,6822
1267,6823
1649,6824
11569,6825
5901,6826
9283,6827
4199,6828
11445,6829
6690,6830
10191,6831
6216,6832
3445,6833
9769,6834
7446,6835
2370,6836
11073,6837
10339,6838
1413,6839
9576,6840
6168,6841
6591,6842
11504,6843
7942,6844
6045,6845
3948,6846
7896,6847
11732,6848
659,6849
6830,6850
1953,6851
3563,6852
5978,6853
11525,6854
8881,6855
7193,6856
12045,6857
6251,6858
6406,6859
9150,6860
3780,6861
5951,6862
7936,6863
10668,6864
7280,6865
3764,6866
10761,6867
2803,6868
387,6869
9305,6870
6827,6871
815,6872
11578,6873
10031,6874
567,6875
6524,6876
12064,6877
7925,6878
10922,6879
9476,6880
11782,6881
5805,6882
1057,6883
5144,6884
9165,6885
7601,6886
1363,6887
7072,6888
3275,6889
6798,6890
780,6891
2131,6892
73,6893
8108,6894
2296,6895
8564,6896
8119,6897
1599,6898
4609,6899
10703,6900
9824,6901
8981,6902
12013,6903
10078,6904
6150,6905
4909,6906
1529,6907
1388,6908
3721,6909
3417,6910
2265,6911
7425,6912
6577,6913
10083,6914
5500,6915
7571,6916
5370,6917
9819,6918
1991,6919
9417,6920
9176,6921
11698,6922
1689,6923
6582,6924
11706,6925
3841,6926
679,6927
1288,6928
8274,6929
10420,6930
1950,6931
7144,6932
7841,6933
10438,6934
7559,6935
5549,6936
216,6937
2951,6938
7002,6939
892,6940
418,6941
1303,6942
8665,6943
7754,6944
5257,6945
2054,6946
11224,6947
6363,6948
7762,6949
8589,6950
7428,6951
5600,6952
3319,6953
643,6954
9117,6955
10588,6956
5947,6957
945,6958
9056,6959
11026,6960
2862,6961
2752,6962
12086,6963
2,6964
5154,6965
2628,6966
10006,6967
5577,6968
9919,6969
4193,6970
1766,6971
4007,6972
2602,6973
8690,6974
527,6975
6980,6976
3587,6977
11876,6978
7799,6979
6063,6980
4747,6981
3511,6982
6680,6983
1218,6984
11324,6985
8500,6986
3924,6987
11452,6988
5847,6989
8061,6990
8250,6991
1873,6992
5252,6993
983,6994
1143,6995
797,6996
7780,6997
3901,6998
4540,6999
4177,7000
654,7001
3206,7002
4647,7003
7537,7004
10401,7005
4508,7006
8544,7007
5121,7008
11588,7009
6172,7010
11241,7011
5837,7012
11226,7013
6091,7014
9686,7015
9215,7016
10915,7017
2067,7018
9444,7019
5395,7020
11039,7021
2550,7022
8646,7023
287,7024
9796,7025
10538,7026
2961,7027
2298,7028
6804,7029
3023,7030
11640,7031
4427,7032
3723,7033
3952,7034
3385,7035
8777,7036
7214,7037
7943,7038
11303,7039
3243,7040
566,7041
3199,7042
7894,7043
6506,7044
10918,7045
3028,7046
6829,7047
4262,7048
11374,7049
3336,7050
585,7051
2276,7052
8770,7053
5267,7054
8333,7055
161,7056
9684,7057
11462,7058
4301,7059
2673,7060
10756,7061
3631,7062
1575,7063
5241,7064
7702,7065
711,7066
5213,7067
9592,7068
5891,7069
2412,7070
7170,7071
420,7072
4458,7073
1939,7074
11110,7075
10702,7076
7704,7077
6498,7078
7897,7079
6232,7080
3914,7081
9281,7082
3155,7083
5592,7084
2169,7085
2753,7086
7285,7087
10998,7088
7494,7089
5807,7090
1390,7091
3447,7092
2372,7093
11170,7094
581,7095
8999,7096
5864,7097
3942,7098
4294,7099
11428,7100
8762,7101
3982,7102
8621,7103
5576,7104
7525,7105
5668,7106
2491,7107
9199,7108
9880,7109
2394,7110
5258,7111
2537,7112
11355,7113
793,7114
7627,7115
2231,7116
6779,7117
1983,7118
880,7119
6623,7120
10423,7121
11456,7122
5605,7123
10749,7124
605,7125
8728,7126
9154,7127
2559,7128
7758,7129
1144,7130
9580,7131
7039,7132
8654,7133
2911,7134
6462,7135
10184,7136
5200,7137
1464,7138
4702,7139
11198,7140
7239,7141
7223,7142
10115,7143
10624,7144
4894,7145
4323,7146
4799,7147
8251,7148
2205,7149
11937,7150
10172,7151
6565,7152
11848,7153
51,7154
4274,7155
5762,7156
6215,7157
6576,7158
1024,7159
358,7160
5341,7161
128,7162
748,7163
4711,7164
9496,7165
8319,7166
8813,7167
2884,7168
5132,7169
6108,7170
4272,7171
5793,7172
10505,7173
5992,7174
11349,7175
11388,7176
8363,7177
9578,7178
11728,7179
10780,7180
11986,7181
2319,7182
7488,7183
2856,7184
1439,7185
6573,7186
843,7187
6129,7188
4830,7189
6348,7190
11899,7191
4217,7192
10378,7193
2167,7194
6177,7195
468,7196
11344,7197
9245,7198
5544,7199
10309,7200
838,7201
11973,7202
10094,7203
486,7204
9624,7205
1028,7206
2782,7207
4355,7208
9439,7209
1465,7210
2539,7211
4892,7212
3394,7213
8802,7214
2924,7215
4841,7216
3585,7217
4722,7218
208,7219
5455,7220
201,7221
5018,7222
11228,7223
4120,7224
3829,7225
4157,7226
8822,7227
3508,7228
10329,7229
10448,7230
8603,7231
713,7232
8612,7233
4871,7234
9731,7235
2289,7236
6765,7237
8362,7238
5581,7239
2731,7240
3224,7241
5276,7242
7367,7243
1358,7244
1490,7245
6872,7246
9414,7247
8840,7248
576,7249
10024,7250
8273,7251
9480,7252
75,7253
